tmdbId,title_asli,title_en,year,genres,keywords,cast,country,original_language,poster_url,overview,rating,rating_count,tags,mood
615643,Minari,Minari,2021,Drama,"american dream, affectation, arkansas, church, east asian lead, farmland, farmer, burlesque, semi autobiographical, heart condition, family tension, hatchery, 1980s, thoughtful, vegetable farm, korean american, mobile home, rural setting, grandmother grandson relationship, korean, asian american, korean food, dramatic, korean immigrant, embarrassed","['Steven Yeun', 'Han Ye-ri', 'Youn Yuh-jung', 'Will Patton', 'Alan Kim']",United States of America,en,https://image.tmdb.org/t/p/w500/6mPNdmjdbVKPITv3LLCmQoKs9Zw.jpg,"A Korean American family moves to an Arkansas farm in search of its own American dream. Amidst the challenges of this new life in the strange and rugged Ozarks, they discover the undeniable resilience of family and what really makes a home.",7.329,1834,"a korean american family moves to an arkansas farm in search of its own american dream. amidst the challenges of this new life in the strange and rugged ozarks, they discover the undeniable resilience of family and what really makes a home. drama american dream, affectation, arkansas, church, east asian lead, farmland, farmer, burlesque, semi autobiographical, heart condition, family tension, hatchery, 1980s, thoughtful, vegetable farm, korean american, mobile home, rural setting, grandmother grandson relationship, korean, asian american, korean food, dramatic, korean immigrant, embarrassed ['steven yeun', 'han ye-ri', 'youn yuh-jung', 'will patton', 'alan kim'] a korean american family moves to an arkansas farm in search of its own american dream. amidst the challenges of this new life in the strange and rugged ozarks, they discover the undeniable resilience of family and what really makes a home. drama american dream, affectation, arkansas, church, east asian lead, farmland, farmer, burlesque, semi autobiographical, heart condition, family tension, hatchery, 1980s, thoughtful, vegetable farm, korean american, mobile home, rural setting, grandmother grandson relationship, korean, asian american, korean food, dramatic, korean immigrant, embarrassed ['steven yeun', 'han ye-ri', 'youn yuh-jung', 'will patton', 'alan kim']",gelisah
426635,Muslim Drag Queens,Muslim Drag Queens,2015,Documentary,,[],United Kingdom,en,,"""I'm gay, I'm Muslim, I'm a drag queen, I'm British and Pakistani,"" said Asif Quraishi, Britain's first out and proud Muslim drag queen who performs under the glamorous alter ego, Asifa Lahore. ""People say these things shouldn't fit together but hey, here I am."" Now Quaraishi and his fellow artistes have been promised police protection amid fears that a Channel 4 documentary shining a spotlight on the ""hidden"" community of gay British Asians could provoke a violent response. Quraishi, 33, from Southall, West London, performs a provocative act in which he strips off a Burka and has received death threats from fellow Muslims.",5.0,3,"""i'm gay, i'm muslim, i'm a drag queen, i'm british and pakistani,"" said asif quraishi, britain's first out and proud muslim drag queen who performs under the glamorous alter ego, asifa lahore. ""people say these things shouldn't fit together but hey, here i am."" now quaraishi and his fellow artistes have been promised police protection amid fears that a channel 4 documentary shining a spotlight on the ""hidden"" community of gay british asians could provoke a violent response. quraishi, 33, from southall, west london, performs a provocative act in which he strips off a burka and has received death threats from fellow muslims. documentary  [] ""i'm gay, i'm muslim, i'm a drag queen, i'm british and pakistani,"" said asif quraishi, britain's first out and proud muslim drag queen who performs under the glamorous alter ego, asifa lahore. ""people say these things shouldn't fit together but hey, here i am."" now quaraishi and his fellow artistes have been promised police protection amid fears that a channel 4 documentary shining a spotlight on the ""hidden"" community of gay british asians could provoke a violent response. quraishi, 33, from southall, west london, performs a provocative act in which he strips off a burka and has received death threats from fellow muslims. documentary  []",hidayah
575458,L'Adieu à la nuit,Farewell to the Night,2019,Drama,,"['Catherine Deneuve', 'Kacey Mottet Klein', 'Oulaya Amamra', 'Stéphane Bak', 'Kamel Labroudi']",France,fr,https://image.tmdb.org/t/p/w500/p21M93EHlFc5oYidlDY8Kz9G0k6.jpg,"Muriel is overjoyed, as her beloved grandson Alex is staying at her place for a few days before moving to Canada to work. But when the changes in his behavior arouse her curiosity, she is led to the discovery of a dark secret.",6.1,67,"muriel is overjoyed, as her beloved grandson alex is staying at her place for a few days before moving to canada to work. but when the changes in his behavior arouse her curiosity, she is led to the discovery of a dark secret. drama  ['catherine deneuve', 'kacey mottet klein', 'oulaya amamra', 'stéphane bak', 'kamel labroudi'] muriel is overjoyed, as her beloved grandson alex is staying at her place for a few days before moving to canada to work. but when the changes in his behavior arouse her curiosity, she is led to the discovery of a dark secret. drama  ['catherine deneuve', 'kacey mottet klein', 'oulaya amamra', 'stéphane bak', 'kamel labroudi']",bahagia
581998,"Faith, Hope & Love","Faith, Hope & Love",2019,Comedy | Romance,,"['Peta Murgatroyd', 'Robert Krantz', 'Michael Richards', 'Corbin Bernsen', 'M. Emmet Walsh']",United States of America,en,https://image.tmdb.org/t/p/w500/d2hkZoeL9urftGeF8dN1RBafZsN.jpg,"Faith, a recent divorcee, enters a dance contest to save her dance studio, where she meets Jimmy and starts rediscovering her faith and dreams.",7.5,33,"faith, a recent divorcee, enters a dance contest to save her dance studio, where she meets jimmy and starts rediscovering her faith and dreams. comedy | romance  ['peta murgatroyd', 'robert krantz', 'michael richards', 'corbin bernsen', 'm. emmet walsh'] faith, a recent divorcee, enters a dance contest to save her dance studio, where she meets jimmy and starts rediscovering her faith and dreams. comedy | romance  ['peta murgatroyd', 'robert krantz', 'michael richards', 'corbin bernsen', 'm. emmet walsh']",bahagia
151421,"Faith, Fraud, & Minimum Wage","Faith, Fraud, & Minimum Wage",2011,Comedy | Drama,"holiday, donut, hoax","['Callum Keith Rennie', 'Martha MacIsaac', 'Ricky Mabe', 'Don Allison', 'Matthew Amyotte']",Canada,en,https://image.tmdb.org/t/p/w500/6bxiKSMfYqKrFYOhyvykAZ9UYXu.jpg,A rebellious teenage girl wrestles with the true nature of miracles when her father begins to believe in a religious hoax which she has secretly created.,5.1,5,"a rebellious teenage girl wrestles with the true nature of miracles when her father begins to believe in a religious hoax which she has secretly created. comedy | drama holiday, donut, hoax ['callum keith rennie', 'martha macisaac', 'ricky mabe', 'don allison', 'matthew amyotte'] a rebellious teenage girl wrestles with the true nature of miracles when her father begins to believe in a religious hoax which she has secretly created. comedy | drama holiday, donut, hoax ['callum keith rennie', 'martha macisaac', 'ricky mabe', 'don allison', 'matthew amyotte']",bahagia
653579,Welcome to Chechnya,Welcome to Chechnya,2020,Documentary,"lgbt, gay theme, gay rights","['Maxim Lapunov', 'Olga Baranova', 'David Isteev', 'Vladimir Putin', 'Ramzan Kadyrov']",United States of America,en,https://image.tmdb.org/t/p/w500/wR1b8w3fFPQR5wpbkekviLmo4wW.jpg,This searing investigative work shadows a group of activists risking unimaginable peril to confront the ongoing anti-LGBTQ program raging in the repressive and closed Russian republic. Unfettered access and a remarkable approach to protecting anonymity exposes this under-reported atrocity–and an extraordinary group of people confronting evil.,6.8,50,"this searing investigative work shadows a group of activists risking unimaginable peril to confront the ongoing anti-lgbtq program raging in the repressive and closed russian republic. unfettered access and a remarkable approach to protecting anonymity exposes this under-reported atrocity–and an extraordinary group of people confronting evil. documentary lgbt, gay theme, gay rights ['maxim lapunov', 'olga baranova', 'david isteev', 'vladimir putin', 'ramzan kadyrov'] this searing investigative work shadows a group of activists risking unimaginable peril to confront the ongoing anti-lgbtq program raging in the repressive and closed russian republic. unfettered access and a remarkable approach to protecting anonymity exposes this under-reported atrocity–and an extraordinary group of people confronting evil. documentary lgbt, gay theme, gay rights ['maxim lapunov', 'olga baranova', 'david isteev', 'vladimir putin', 'ramzan kadyrov']",tenang
547016,The Old Guard,The Old Guard,2020,Action | Fantasy,"immortality, superhero, mercenary, based on comic, lgbt, gay theme","['Charlize Theron', 'KiKi Layne', 'Veronica Ngô', 'Matthias Schoenaerts', 'Marwan Kenzari']",United States of America,en,https://image.tmdb.org/t/p/w500/cjr4NWURcVN3gW5FlHeabgBHLrY.jpg,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,7.097,4780,"four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal. action | fantasy immortality, superhero, mercenary, based on comic, lgbt, gay theme ['charlize theron', 'kiki layne', 'veronica ngô', 'matthias schoenaerts', 'marwan kenzari'] four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal. action | fantasy immortality, superhero, mercenary, based on comic, lgbt, gay theme ['charlize theron', 'kiki layne', 'veronica ngô', 'matthias schoenaerts', 'marwan kenzari']",marah
680880,Breaking Fast,Breaking Fast,2020,Comedy | Drama | Romance,"muslim, lgbt, gay muslim, gay romance, gay theme","['Haaz Sleiman', 'Michael Cassidy', 'Veronica Cartwright', 'Patrick Sabongui', 'Aline Elasmar']",United States of America,en,https://image.tmdb.org/t/p/w500/4RoiHMzCeWXqL0kvM1UP6UxU9nb.jpg,"Mo, a practicing Muslim living in West Hollywood, is learning to navigate life post heartbreak. Enter Kal, an All-American guy who surprises Mo by offering to break fast with him during the holy month of Ramadan.",6.478,45,"mo, a practicing muslim living in west hollywood, is learning to navigate life post heartbreak. enter kal, an all-american guy who surprises mo by offering to break fast with him during the holy month of ramadan. comedy | drama | romance muslim, lgbt, gay muslim, gay romance, gay theme ['haaz sleiman', 'michael cassidy', 'veronica cartwright', 'patrick sabongui', 'aline elasmar'] mo, a practicing muslim living in west hollywood, is learning to navigate life post heartbreak. enter kal, an all-american guy who surprises mo by offering to break fast with him during the holy month of ramadan. comedy | drama | romance muslim, lgbt, gay muslim, gay romance, gay theme ['haaz sleiman', 'michael cassidy', 'veronica cartwright', 'patrick sabongui', 'aline elasmar']",hidayah
634544,Uncle Frank,Uncle Frank,2020,Drama | TV Movie,"coming out, new york city, suicide, funeral, homophobia, 1970s, uncle, alcoholism, road trip, grief, interracial relationship, male homosexuality, family, death, lgbt, death of parent, uncle niece relationship, gay muslim, college professor, father son relationship, gay theme, gay relationship","['Paul Bettany', 'Sophia Lillis', 'Peter Macdissi', 'Steve Zahn', 'Stephen Root']",United States of America,en,https://image.tmdb.org/t/p/w500/u3yozs3oGY0ubwf4cKQKOMWqNx3.jpg,"In 1973, when Frank Bledsoe and his 18-year-old niece Beth take a road trip from Manhattan to Creekville, South Carolina for the family patriarch's funeral, they're unexpectedly joined by Frank's lover Walid.",7.3,435,"in 1973, when frank bledsoe and his 18-year-old niece beth take a road trip from manhattan to creekville, south carolina for the family patriarch's funeral, they're unexpectedly joined by frank's lover walid. drama | tv movie coming out, new york city, suicide, funeral, homophobia, 1970s, uncle, alcoholism, road trip, grief, interracial relationship, male homosexuality, family, death, lgbt, death of parent, uncle niece relationship, gay muslim, college professor, father son relationship, gay theme, gay relationship ['paul bettany', 'sophia lillis', 'peter macdissi', 'steve zahn', 'stephen root'] in 1973, when frank bledsoe and his 18-year-old niece beth take a road trip from manhattan to creekville, south carolina for the family patriarch's funeral, they're unexpectedly joined by frank's lover walid. drama | tv movie coming out, new york city, suicide, funeral, homophobia, 1970s, uncle, alcoholism, road trip, grief, interracial relationship, male homosexuality, family, death, lgbt, death of parent, uncle niece relationship, gay muslim, college professor, father son relationship, gay theme, gay relationship ['paul bettany', 'sophia lillis', 'peter macdissi', 'steve zahn', 'stephen root']",hidayah
582885,Mignonnes,Cuties,2020,Drama,"dancing, friendship, femininity, woman director, kids","['Fathia Youssouf', 'Medina El Aidi', 'Esther Gohourou', 'Ilanah Cami-Goursolas', 'Myriam Hamma']",France,fr,https://image.tmdb.org/t/p/w500/ow3OA6OC0rjgbMVaLn2drwjvqZE.jpg,"Amy, an 11-year-old girl, joins a group of dancers named “the cuties” at school, and rapidly grows aware of her burgeoning femininity—upsetting her mother and her values in the process.",5.15,462,"amy, an 11-year-old girl, joins a group of dancers named “the cuties” at school, and rapidly grows aware of her burgeoning femininity—upsetting her mother and her values in the process. drama dancing, friendship, femininity, woman director, kids ['fathia youssouf', 'medina el aidi', 'esther gohourou', 'ilanah cami-goursolas', 'myriam hamma'] amy, an 11-year-old girl, joins a group of dancers named “the cuties” at school, and rapidly grows aware of her burgeoning femininity—upsetting her mother and her values in the process. drama dancing, friendship, femininity, woman director, kids ['fathia youssouf', 'medina el aidi', 'esther gohourou', 'ilanah cami-goursolas', 'myriam hamma']",marah
499325,Faith's Song,Faith's Song,2017,Drama | Family,"faith, adoption, trauma, relocation, singer, grief, tragedy, car accident, non-believers, christian film, adversity","['Hayden Grace McCoy', 'George Dinsmore', 'Jacob Maresh', 'Sheridan Swails', 'Shelby Christine Freeman']",United States of America,en,https://image.tmdb.org/t/p/w500/eyDmrurepYwjySr8N6DTv4WQupy.jpg,"A young girl's faith is tested, when her parents are suddenly killed in a car accident and she's forced to move in with relatives who don't share her belief in God.  A talented singer, who desires to worship God with her songs, she finds herself in a new city, a new school and no friends.  With her uncle and others at school challenging her faith, one boy emerges, who seems to see the greatness in her.  Now she must come to grips with either fitting in or following God - which could cost her more than just her faith.",6.8,5,"a young girl's faith is tested, when her parents are suddenly killed in a car accident and she's forced to move in with relatives who don't share her belief in god.  a talented singer, who desires to worship god with her songs, she finds herself in a new city, a new school and no friends.  with her uncle and others at school challenging her faith, one boy emerges, who seems to see the greatness in her.  now she must come to grips with either fitting in or following god - which could cost her more than just her faith. drama | family faith, adoption, trauma, relocation, singer, grief, tragedy, car accident, non-believers, christian film, adversity ['hayden grace mccoy', 'george dinsmore', 'jacob maresh', 'sheridan swails', 'shelby christine freeman'] a young girl's faith is tested, when her parents are suddenly killed in a car accident and she's forced to move in with relatives who don't share her belief in god.  a talented singer, who desires to worship god with her songs, she finds herself in a new city, a new school and no friends.  with her uncle and others at school challenging her faith, one boy emerges, who seems to see the greatness in her.  now she must come to grips with either fitting in or following god - which could cost her more than just her faith. drama | family faith, adoption, trauma, relocation, singer, grief, tragedy, car accident, non-believers, christian film, adversity ['hayden grace mccoy', 'george dinsmore', 'jacob maresh', 'sheridan swails', 'shelby christine freeman']",sedih
